tm	ias	tas	alt	roc	wt	gs	fuel	hdng	x		y		eng	flap	pitch	roll	yaw
1260.8	107	135	14578	00397	9730.1	1.0	135.9	052	0472829.4	0445447.2	111	000	089	000	-529
1270.8	107	135	14645	00402	9728.1	1.0	135.5	052	0474411.5	0446642.3	111	000	089	000	-529
1280.8	107	135	14712	00399	9726.1	1.0	135.2	052	0475995.0	0447838.5	111	000	089	000	-529
1290.8	107	135	14779	00395	9724.1	1.0	134.9	052	0477586.3	0449040.7	111	000	089	000	-529
1300.8	107	135	14844	00395	9722.1	1.0	134.5	052	0479173.5	0450239.7	111	000	089	000	-529
1310.8	107	135	14910	00396	9720.2	1.0	134.2	052	0480762.4	0451440.0	111	000	089	000	-529
1320.8	107	136	14976	00389	9718.2	1.0	133.9	052	0482352.9	0452641.5	111	000	089	000	-529
1330.8	107	136	15041	00401	9716.2	1.0	133.5	052	0483954.2	0453851.1	110	000	089	000	-529
1340.8	107	136	15113	00452	9714.2	1.0	133.2	052	0485554.5	0455060.1	110	000	091	000	-529
1350.8	107	136	15188	00436	9712.3	1.0	132.9	052	0487152.3	0456267.1	110	000	091	000	-529
1360.8	107	136	15258	00406	9710.3	1.0	132.6	052	0488751.3	0457475.0	110	000	089	000	-529
1370.8	108	137	15326	00419	9708.4	1.0	132.2	052	0490355.6	0458687.0	110	000	089	000	-529
1380.9	107	137	15398	00434	9706.4	1.0	131.9	052	0491968.4	0459905.4	110	000	090	000	-529
1390.9	107	137	15469	00419	9704.5	1.0	131.6	052	0493574.7	0461118.9	110	000	089	000	-529
1400.9	107	137	15538	00412	9702.5	1.0	131.3	052	0495183.6	0462334.4	110	000	089	000	-529
1410.9	107	137	15608	00422	9700.5	1.0	130.9	052	0496795.4	0463552.0	110	000	089	000	-529
1420.9	107	137	15678	00420	9698.6	1.0	130.6	052	0498408.4	0464770.6	110	000	089	000	-529
1430.9	108	138	15748	00406	9696.6	1.0	130.3	052	0500029.4	0465995.2	110	000	089	000	-529
1440.9	108	138	15816	00412	9694.7	1.0	130.0	052	0501647.4	0467217.6	110	000	089	000	-529
1450.9	107	138	15885	00418	9692.7	1.0	129.6	052	0503267.3	0468441.4	110	000	089	000	-529
1460.9	107	138	15954	00410	9690.8	1.0	129.3	052	0504888.2	0469665.9	110	000	089	000	-529
1470.9	108	139	16022	00400	9688.8	1.0	129.0	052	0506518.2	0470897.4	107	000	088	000	-529
1480.9	108	139	16089	00418	9686.9	1.0	128.7	052	0508149.4	0472129.8	107	000	088	000	-529
1490.9	108	139	16162	00448	9685.0	1.0	128.3	052	0509783.3	0473364.1	107	000	090	000	-529
1501.0	108	139	16236	00424	9683.1	1.0	128.0	052	0511415.6	0474597.3	107	000	089	000	-529
1511.0	108	140	16305	00410	9681.2	1.0	127.7	052	0513050.6	0475832.5	107	000	088	000	-529
1521.0	108	140	16374	00422	9679.2	1.0	127.4	052	0514696.5	0477076.0	107	000	088	000	-529
1531.0	108	140	16445	00429	9677.3	1.0	127.1	052	0516337.5	0478315.8	107	000	089	000	-529
1541.0	108	140	16516	00416	9675.4	1.0	126.7	052	0517979.2	0479556.1	107	000	088	000	-529
1551.0	108	140	16585	00413	9673.5	1.0	126.4	052	0519623.4	0480798.3	107	000	088	000	-529
1561.0	108	140	16654	00419	9671.6	1.0	126.1	052	0521270.2	0482042.5	107	000	088	000	-529
1571.0	107	140	16724	00417	9669.7	1.0	125.8	052	0522925.0	0483292.7	107	000	088	000	-529
1581.0	108	141	16793	00405	9667.8	1.0	125.5	052	0524575.2	0484539.4	107	000	087	000	-529
1591.0	108	141	16861	00411	9665.9	1.0	125.2	052	0526228.5	0485788.6	107	000	088	000	-529
1601.0	108	141	16930	00415	9663.9	1.0	124.8	052	0527883.6	0487039.0	107	000	088	000	-529
1611.1	108	141	16999	00407	9662.0	1.0	124.5	052	0529546.6	0488295.4	107	000	087	000	-529
1621.1	108	142	17066	00409	9660.2	1.0	124.2	052	0531209.2	0489551.6	105	000	087	000	-529
1631.1	108	142	17138	00453	9658.3	1.0	123.9	052	0532877.6	0490812.1	105	000	089	000	-529
1641.1	108	142	17214	00444	9656.4	1.0	123.6	052	0534544.2	0492071.3	105	000	088	000	-529
1651.1	108	142	17285	00415	9654.6	1.0	123.3	052	0536211.9	0493331.2	105	000	087	000	-529
1661.1	109	143	17355	00422	9652.7	1.0	123.0	052	0537884.3	0494594.8	105	000	087	000	-529
1671.1	108	143	17427	00436	9650.8	1.0	122.6	052	0539559.5	0495860.5	105	000	088	000	-529
1681.1	108	143	17499	00428	9649.0	1.0	122.3	052	0541235.3	0497126.7	105	000	087	000	-529
1691.1	108	143	17569	00418	9647.1	1.0	122.0	052	0542913.1	0498394.3	105	000	087	000	-529
1701.1	108	143	17640	00423	9645.2	1.0	121.7	052	0544600.6	0499669.3	105	000	087	000	-529
1711.1	108	143	17711	00425	9643.4	1.0	121.4	052	0546283.2	0500940.6	105	000	087	000	-529
1721.1	109	144	17781	00415	9641.5	1.0	121.1	052	0547967.2	0502213.0	105	000	087	000	-529
1731.1	108	144	17850	00413	9639.6	1.0	120.8	052	0549654.3	0503487.7	105	000	086	000	-529
1741.1	108	144	17920	00421	9637.8	1.0	120.5	052	0551344.1	0504764.4	105	000	087	000	-529
1751.1	108	144	17990	00417	9635.9	1.0	120.2	052	0553035.1	0506042.0	105	000	087	000	-529
1761.1	109	145	18059	00418	9634.1	1.0	119.9	052	0554731.4	0507323.7	102	000	086	000	-529
1771.1	109	145	18133	00467	9632.2	1.0	119.5	052	0556434.5	0508610.5	102	000	088	000	-529
1781.1	109	145	18211	00463	9630.4	1.0	119.2	052	0558136.2	0509896.2	102	000	088	000	-529
1791.1	108	145	18285	00429	9628.6	1.0	118.9	052	0559838.1	0511182.2	102	000	087	000	-529
1801.1	109	146	18357	00433	9626.8	1.0	118.6	052	0561545.1	0512471.9	102	000	087	000	-529
1811.1	109	146	18431	00450	9624.9	1.0	118.3	052	0563255.4	0513764.2	102	000	087	000	-529
1821.1	109	146	18506	00444	9623.1	1.0	118.0	052	0564966.4	0515057.0	102	000	087	000	-529
1831.1	109	146	18578	00431	9621.3	1.0	117.7	052	0566679.2	0516351.1	102	000	086	000	-529
